file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
03_Funk1-114-Ab_comp_00.npz,comp,111,195,547,228,72,430,111.0,228.0,0.4222222222222222,0.14960629921259844,0.22093023255813954,0.8444444444444444,0.2992125984251969,0.4418604651162791,0.5
05_Funk1-114-Ab_comp_02.npz,comp,582,114,65,585,111,62,582.0,585.0,0.8222222222222222,0.9173553719008265,0.8671875,0.8222222222222222,0.9173553719008265,0.8671875,1.0
04_BN3-154-E_solo_00.npz,solo,180,39,34,185,34,13,180.0,185.0,0.8070175438596491,0.8214285714285714,0.8141592920353983,0.8421052631578947,0.9230769230769231,0.8807339449541285,0.9583333333333334
02_BN3-154-E_comp_01.npz,comp,696,140,77,696,140,77,696.0,696.0,0.822429906542056,0.9312169312169312,0.8734491315136477,0.822429906542056,0.9312169312169312,0.8734491315136477,1.0
00_Funk1-114-Ab_solo_00.npz,solo,366,31,14,366,31,14,366.0,366.0,0.8904109589041096,0.9558823529411765,0.9219858156028369,0.8904109589041096,0.9558823529411765,0.9219858156028369,1.0
03_Funk2-108-Eb_solo_03.npz,solo,219,39,54,228,29,45,219.0,228.0,0.9130434782608695,0.84,0.875,0.9565217391304348,0.88,0.9166666666666666,0.9545454545454546
03_Jazz1-130-D_solo_02.npz,solo,245,20,14,245,20,14,245.0,245.0,0.8679245283018868,0.9019607843137255,0.8846153846153846,0.8679245283018868,0.9019607843137255,0.8846153846153846,1.0
02_BN1-129-Eb_comp_01.npz,comp,588,100,140,624,64,104,588.0,624.0,0.8582089552238806,0.782312925170068,0.8185053380782918,0.9029850746268657,0.8231292517006803,0.8612099644128114,0.9504132231404959
04_Funk3-98-A_solo_03.npz,solo,298,41,46,298,41,46,298.0,298.0,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.8431372549019608,1.0
03_Rock1-130-A_solo_02.npz,solo,260,21,13,262,19,11,260.0,262.0,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,1.0
01_Jazz1-200-B_comp_01.npz,comp,358,46,86,358,46,86,358.0,358.0,0.8916666666666667,0.7588652482269503,0.8199233716475096,0.8916666666666667,0.7588652482269503,0.8199233716475096,1.0
01_Funk2-119-G_comp_02.npz,comp,336,76,75,345,63,66,336.0,345.0,0.8333333333333334,0.8064516129032258,0.819672131147541,0.8444444444444444,0.8172043010752689,0.8306010928961749,0.9868421052631579
05_SS1-100-C#_comp_02.npz,comp,1119,230,66,1135,211,50,1119.0,1135.0,0.8026905829596412,0.9675675675675676,0.8774509803921569,0.8026905829596412,0.9675675675675676,0.8774509803921569,1.0
01_Rock1-130-A_solo_01.npz,solo,226,64,76,255,29,47,226.0,255.0,0.85,0.8360655737704918,0.8429752066115702,0.9491525423728814,0.9180327868852459,0.9333333333333333,0.9107142857142857
03_Rock3-117-Bb_solo_00.npz,solo,271,17,18,273,15,16,271.0,273.0,0.9811320754716981,0.9122807017543859,0.9454545454545454,0.9811320754716981,0.9122807017543859,0.9454545454545454,1.0
02_BN1-129-Eb_solo_02.npz,solo,230,42,17,230,42,17,230.0,230.0,0.864406779661017,0.9444444444444444,0.9026548672566371,0.864406779661017,0.9444444444444444,0.9026548672566371,1.0
02_BN3-154-E_comp_02.npz,comp,689,83,119,689,83,119,689.0,689.0,0.8434343434343434,0.8434343434343434,0.8434343434343434,0.8434343434343434,0.8434343434343434,0.8434343434343434,1.0
04_BN3-154-E_solo_03.npz,solo,170,40,9,173,36,6,170.0,173.0,0.7592592592592593,0.9318181818181818,0.8367346938775511,0.7735849056603774,0.9318181818181818,0.845360824742268,1.0
05_SS1-68-E_solo_02.npz,solo,301,113,110,341,54,65,301.0,341.0,0.7045454545454546,0.7209302325581395,0.7126436781609196,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.9117647058823529
